41.128726494,29.066739117,1642413600
41.128661844,29.067039524,1642413605
41.128500217,29.067425762,1642413610
41.128306264,29.067812,1642413615
41.128209288,29.068069492,1642413620
41.128079986,29.068284069,1642413625
41.127950683,29.06845573,1642413630
41.127756729,29.068799053,1642413635
41.127627426,29.06901363,1642413640
41.127498122,29.069185291,1642413645
41.127401144,29.069356953,1642413650
41.127013232,29.069700275,1642413655
41.126786949,29.069871937,1642413660
41.126528338,29.070043598,1642413665
41.126366706,29.070086513,1642413670
41.126172747,29.070172344,1642413675
41.125978788,29.070215259,1642413680
41.125784828,29.070215259,1642413685
41.125623194,29.070258175,1642413690
41.124588728,29.070258175,1642413695
41.124330109,29.07030109,1642413700
41.124039161,29.070386921,1642413705
41.123651229,29.070558582,1642413710
41.12332795,29.070644413,1642413715
41.123133982,29.070644413,1642413720
41.122940013,29.070601498,1642413725
41.122746044,29.070515667,1642413730
41.122099477,29.070172344,1642413735
41.12177619,29.069914852,1642413740
41.121452902,29.069829021,1642413745
41.121258929,29.069829021,1642413750
41.120903309,29.069743191,1642413755
41.120741664,29.06965736,1642413760
41.120547688,29.069571529,1642413765
41.120159735,29.069356953,1642413770
41.11977178,29.06909946,1642413775
41.119513142,29.068841968,1642413600
41.119416152,29.068670307,1642413605
41.118931202,29.067854916,1642413610
41.118834212,29.067597423,1642413615
41.118801882,29.067382847,1642413620
41.118704891,29.067125355,1642413600
41.118640231,29.066867863,1642413605
41.11857557,29.066653286,1642413610
41.11854324,29.066395794,1642413615
41.118478579,29.066181217,1642413620
41.118446249,29.06596664,1642413625
41.118381588,29.065709148,1642413630
41.118316927,29.065494572,1642413635
41.118252267,29.065194164,1642413640
41.118187606,29.064850841,1642413645
41.118058284,29.064464603,1642413650
41.117896631,29.064121281,1642413655
41.117734977,29.063820873,1642413660
41.117605654,29.063606296,1642413665
41.117347008,29.063348804,1642413670
41.117217684,29.063177143,1642413675
41.11708836,29.063048397,1642413680
41.116926705,29.062919651,1642413685
41.116603393,29.06283382,1642413690
41.116377074,29.06283382,1642413695
41.116150754,29.062790905,1642413700
41.115989096,29.06274799,1642413705
41.115827438,29.062662159,1642413710
41.115439458,29.062490497,1642413715
41.115245466,29.062447582,1642413720
41.114760486,29.06219009,1642413725
41.114598825,29.062061344,1642413730
41.114469496,29.061932598,1642413735
41.114340166,29.061503445,1642413740
41.114243169,29.061288868,1642413745
41.114178504,29.061074291,1642413750
41.114178504,29.060859714,1642413755
41.114146172,29.060602222,1642413760
41.114146172,29.060387646,1642413765
41.114113839,29.060173069,1642413770
41.114113839,29.059701,1642413775
41.114146172,29.059486423,1642413780
41.114210837,29.059271847,1642413785
41.114340166,29.05905727,1642413790
41.114631157,29.058756863,1642413795
41.114695821,29.058671032,1642413800
