9.998319349150238,-0.0008983152841195213,red
9.99920402037785,-0.0008983152841195213,red
10.000088689197092,-0.0008983152841195213,red
10.00097335560776,-0.0008983152841195213,red
9.998319349150238,0.0,red
9.99920402037785,0.0,red
10.000088689197092,0.0,red
10.00097335560776,0.0,red
9.998319349150238,0.0008983152841195213,red
9.99920402037785,0.0008983152841195213,red
10.000088689197092,0.0008983152841195213,red
10.00097335560776,0.0008983152841195213,red
9.998319349150238,0.0017966305682390426,red
9.99920402037785,0.0017966305682390426,red
10.000088689197092,0.0017966305682390426,red
10.00097335560776,0.0017966305682390426,red
