41.191927885,29.051279492,green,circle
41.191947384,29.051222473,green,circle
41.191961808,29.051164783,green,circle
41.191969696,29.051104821,green,circle
41.191971423,29.051041961,green,circle
41.191963811,29.050989025,green,circle
41.191938748,29.050946267,green,circle
41.191902916,29.050913536,green,circle
41.191863148,29.050880078,green,circle
41.191819033,29.05084857,green,circle
41.191781043,29.050818571,green,circle
41.191704823,29.050750342,green,circle
41.191669251,29.050713147,green,circle
41.191631928,29.050680379,green,circle
41.191544702,29.050622831,green,circle
41.191503243,29.050593363,green,circle
41.191423852,29.05053635,green,circle
41.191382542,29.050502357,green,circle
41.191345917,29.050467032,green,circle
41.191311217,29.05042796,green,circle
41.191278593,29.05038607,green,circle
41.191255357,29.050337307,green,circle
41.191251113,29.050280221,green,circle
41.191255647,29.050224326,green,circle
41.191266944,29.050163339,green,circle
41.191288826,29.050116029,green,circle
41.191319701,29.050078403,green,circle
41.191370594,29.050051074,green,circle
41.191390418,29.050042677,green,circle
