41.124718037,29.062361751,1642413600
41.124718037,29.06274799,1642413605
41.124621055,29.063005482,1642413610
41.124427091,29.063348804,1642413615
41.124168471,29.063692127,1642413620
41.123974506,29.06403545,1642413625
41.123812867,29.064292942,1642413630
41.123651229,29.064507519,1642413635
41.123554245,29.064722095,1642413640
41.123457262,29.064893757,1642413645
41.12332795,29.065065418,1642413650
41.123230966,29.065279995,1642413655
41.123036998,29.065623318,1642413660
41.122940013,29.06588081,1642413665
41.122875357,29.066138302,1642413670
41.122810701,29.066352878,1642413675
41.122746044,29.066782032,1642413680
41.122746044,29.066996609,1642413685
41.122681388,29.067254101,1642413690
41.12264906,29.067511593,1642413695
41.122552075,29.067726169,1642413700
41.122487418,29.067983662,1642413705
41.122228791,29.068841968,1642413710
41.122164134,29.06909946,1642413715
41.122131805,29.069314037,1642413720
41.122034819,29.069528614,1642413725
41.122034819,29.070000683,1642413730
41.122228791,29.070344005,1642413735
41.122358104,29.070472752,1642413740
41.122746044,29.070773159,1642413745
41.122907685,29.070816074,1642413750
41.123715884,29.070816074,1642413755
41.123877523,29.07085899,1642413760
41.124394763,29.07085899,1642413765
41.1245564,29.070901905,1642413770
41.124621055,29.070901905,1642413775
