41.122034819,29.062919651,1642413600
41.121646875,29.062919651,1642413605
41.121323587,29.06274799,1642413610
41.121129613,29.062619244,1642413615
41.120967968,29.062490497,1642413620
41.120838651,29.062361751,1642413625
41.120709334,29.06219009,1642413630
41.120580017,29.062061344,1642413635
41.120256723,29.061975513,1642413640
41.120095076,29.062018429,1642413645
41.119998087,29.06219009,1642413650
41.119868769,29.062619244,1642413655
41.119836439,29.062876736,1642413660
41.11977178,29.063134228,1642413665
41.119674791,29.063305889,1642413670
41.119642461,29.063520466,1642413675
41.119545472,29.063692127,1642413680
41.119448482,29.063906704,1642413685
41.119189843,29.064765011,1642413690
41.119060523,29.064893757,1642413695
41.118834212,29.064893757,1642413700
41.11851091,29.064979587,1642413705
41.118349258,29.065065418,1642413710
41.118090614,29.065408741,1642413715
41.117961292,29.065537487,1642413720
41.118090614,29.065837894,1642413725
41.118187606,29.066095386,1642413730
41.118316927,29.066224132,1642413735
41.118478579,29.066481624,1642413740
41.118737221,29.066824947,1642413745
41.118898872,29.066996609,1642413750
41.119157513,29.067254101,1642413755
41.119416152,29.067597423,1642413760
41.119545472,29.067726169,1642413765
41.119836439,29.068241154,1642413770
41.119933428,29.068498646,1642413775
41.119933428,29.068713222,1642413780
41.119998087,29.068970714,1642413785
41.120127406,29.06909946,1642413790
41.120321382,29.069185291,1642413795
41.1204507,29.069228207,1642413800
